loss,accuracy,weighted_precision,weighted_recall,weighted_f1,macro_precision,macro_recall,macro_f1,roc_auc,cohen_kappa,runtime,samples_per_second,steps_per_second,epoch,variant,experiment,conf_mat
1.1438496112823486,0.4225,0.45594417712884605,0.4225,0.4094188479390442,0.44315241905253516,0.4585736520509602,0.41694620726166604,0.6088755725739233,0.16102202771169682,0.1348,2966.84,29.668,22.0,5,synthetic_only,"[[61, 56, 36], [21, 69, 6], [41, 71, 39]]"
0.7753204107284546,0.765,0.7736632837812083,0.765,0.7672875035610578,0.7588816184204025,0.7592705312441385,0.7570700903171254,0.8919850921655857,0.6422659029931688,0.1383,2891.691,28.917,41.0,6,real_only,"[[121, 22, 10], [21, 69, 6], [20, 15, 116]]"
0.8427347540855408,0.78,0.7813455824261172,0.78,0.7805304140304139,0.7736425977256732,0.7751315666075113,0.7742405742405744,0.9082818239354798,0.6639136869241419,0.1348,2967.329,29.673,41.0,6,low_aug,"[[118, 18, 17], [19, 71, 6], [18, 10, 123]]"
0.8744465708732605,0.775,0.7823062004624617,0.775,0.7772054896580213,0.7708773852644898,0.7694229825852342,0.7687963700621929,0.9017484390862252,0.6567636627130926,0.135,2962.487,29.625,40.0,6,moderate_aug,"[[119, 23, 11], [23, 70, 3], [21, 9, 121]]"
0.9464070796966553,0.7725,0.7811823526840357,0.7725,0.7745463974746588,0.7697004138252609,0.7607764684240141,0.7632213417435746,0.8916909955247981,0.6516112977479158,0.1348,2967.817,29.678,37.0,6,high_aug,"[[123, 21, 9], [28, 65, 3], [21, 9, 121]]"
1.1149014234542847,0.785,0.784419130132757,0.785,0.7832916651613135,0.7841077493053411,0.77069356072083,0.7756060551320495,0.9060242836354185,0.6685742913848585,0.1342,2980.55,29.805,39.0,6,full_aug,"[[118, 15, 20], [24, 64, 8], [16, 3, 132]]"
1.5166069269180298,0.6075,0.6722187689445843,0.6075,0.6134801876955162,0.6421989143282648,0.6304646582694887,0.6065345846367745,0.7968117431848376,0.42486629057073777,0.1341,2982.945,29.829,36.0,6,synthetic_only,"[[72, 60, 21], [13, 76, 7], [14, 42, 95]]"
0.7753204107284546,0.765,0.7736632837812083,0.765,0.7672875035610578,0.7588816184204025,0.7592705312441385,0.7570700903171254,0.8919850921655857,0.6422659029931688,0.1385,2887.749,28.877,41.0,7,real_only,"[[121, 22, 10], [21, 69, 6], [20, 15, 116]]"
0.8088306188583374,0.7625,0.7730424592391304,0.7625,0.7636556357318196,0.7639442431561997,0.7505663045203365,0.7536060425559397,0.907230507496083,0.6356663470757431,0.318,1257.725,12.577,38.0,7,low_aug,"[[127, 17, 9], [27, 64, 5], [26, 11, 114]]"
0.6977694630622864,0.7225,0.7423732798962146,0.7225,0.7231611169837913,0.7386516908884051,0.7203916518778225,0.7213706835799859,0.8829611824661061,0.5751114853872801,0.29,1379.308,13.793,30.0,7,moderate_aug,"[[124, 17, 12], [24, 68, 4], [43, 11, 97]]"
1.4399926662445068,0.765,0.7655878712871288,0.765,0.765104558409363,0.7580541166699452,0.7620885274639657,0.7598485879868173,0.8984778259231551,0.6414232445474399,0.135,2963.46,29.635,80.0,7,high_aug,"[[111, 21, 21], [19, 71, 6], [18, 9, 124]]"
1.3589237928390503,0.78,0.7853366370471633,0.78,0.7797026993713793,0.775043669780512,0.7868025797515474,0.7776380842817426,0.9014623658329756,0.6666856049845653,0.1355,2952.701,29.527,71.0,7,full_aug,"[[108, 22, 23], [9, 80, 7], [15, 12, 124]]"
2.8235650062561035,0.53,0.5871504258268965,0.53,0.5016344433741571,0.5685504280275523,0.5567472297969961,0.5082101828392473,0.71609685762707,0.30632425651243445,0.1349,2965.508,29.655,57.0,7,synthetic_only,"[[36, 52, 65], [8, 71, 17], [7, 39, 105]]"
0.7753204107284546,0.765,0.7736632837812083,0.765,0.7672875035610578,0.7588816184204025,0.7592705312441385,0.7570700903171254,0.8919850921655857,0.6422659029931688,0.1392,2874.327,28.743,41.0,8,real_only,"[[121, 22, 10], [21, 69, 6], [20, 15, 116]]"
1.1964771747589111,0.7825,0.7918369263626738,0.7825,0.7843525282143472,0.7814440266267509,0.7745787884690299,0.775527490938578,0.9050830671454406,0.6674502608795367,0.1356,2949.555,29.496,79.0,8,low_aug,"[[126, 19, 8], [23, 69, 4], [23, 10, 118]]"
1.014005184173584,0.735,0.7411749083071879,0.735,0.7335738580966512,0.7329379059892579,0.712458428919765,0.7180397767415571,0.8733380540105804,0.590642710254207,0.1344,2976.895,29.769,37.0,8,moderate_aug,"[[124, 16, 13], [36, 53, 7], [24, 10, 117]]"
1.2658854722976685,0.765,0.7649263960462954,0.765,0.7612225640949045,0.7606516290726817,0.7547022212122524,0.7542673925652649,0.8977331062381161,0.6392558692878181,0.1361,2939.885,29.399,51.0,8,high_aug,"[[104, 21, 28], [18, 65, 13], [11, 3, 137]]"
0.8414097428321838,0.7775,0.7755217643199468,0.7775,0.7759826229852707,0.7679932081974692,0.7615416107576216,0.7641020488118949,0.8899108667835255,0.6579258390906209,0.1343,2977.561,29.776,32.0,8,full_aug,"[[118, 20, 15], [24, 62, 10], [15, 5, 131]]"
1.772200345993042,0.625,0.635284671265937,0.625,0.6272977072887145,0.6141402732295201,0.608230442655355,0.6086295946407857,0.7696694749949863,0.427852156997368,0.1344,2976.953,29.77,42.0,8,synthetic_only,"[[107, 28, 18], [36, 47, 13], [28, 27, 96]]"
0.7753204107284546,0.765,0.7736632837812083,0.765,0.7672875035610578,0.7588816184204025,0.7592705312441385,0.7570700903171254,0.8919850921655857,0.6422659029931688,0.1389,2878.993,28.79,41.0,9,real_only,"[[121, 22, 10], [21, 69, 6], [20, 15, 116]]"
0.6630642414093018,0.7625,0.7649460118611253,0.7625,0.7627587169311565,0.7576393413451692,0.7507394422080825,0.7532848688653245,0.8965771412664928,0.6355650180778931,0.1345,2973.909,29.739,32.0,9,low_aug,"[[121, 17, 15], [25, 64, 7], [21, 10, 120]]"
1.0831258296966553,0.785,0.7936818564158641,0.785,0.7859561476483186,0.7876855785002314,0.7766997251439207,0.7791998959258746,0.8971685315284224,0.6703749484960857,0.1343,2977.756,29.778,50.0,9,moderate_aug,"[[129, 13, 11], [24, 69, 3], [24, 11, 116]]"
1.3845298290252686,0.765,0.7779512259002905,0.765,0.7649493910634163,0.7730503667614297,0.7450989409744766,0.7525846893975422,0.8876434332356409,0.6369429826678898,0.1342,2981.164,29.812,66.0,9,high_aug,"[[130, 13, 10], [35, 58, 3], [25, 8, 118]]"
0.6523565649986267,0.785,0.7883179722138766,0.785,0.7859228944976744,0.779708178940692,0.7756370024094995,0.77702434721266,0.9001109034608831,0.6708039465247806,0.1347,2968.515,29.685,28.0,9,full_aug,"[[122, 18, 13], [24, 68, 4], [18, 9, 124]]"
2.1106200218200684,0.4325,0.4520931094902408,0.4325,0.43152824921578725,0.4366764914949585,0.43653106017977467,0.42554400694997163,0.6233055979284647,0.15029009919520864,0.135,2963.104,29.631,35.0,9,synthetic_only,"[[79, 37, 37], [40, 45, 11], [46, 56, 49]]"
0.7753204107284546,0.765,0.7736632837812083,0.765,0.7672875035610578,0.7588816184204025,0.7592705312441385,0.7570700903171254,0.8919850921655857,0.6422659029931688,0.1399,2859.361,28.594,41.0,10,real_only,"[[121, 22, 10], [21, 69, 6], [20, 15, 116]]"
0.9022180438041687,0.81,0.8137819779810659,0.81,0.8111825384149447,0.8031621931473011,0.8052137889740149,0.8034799325282304,0.9179826333262101,0.7101836139340667,0.1378,2903.466,29.035,58.0,10,low_aug,"[[125, 19, 9], [16, 74, 6], [17, 9, 125]]"
0.7706156969070435,0.7575,0.7599153605015674,0.7575,0.7572754045535385,0.7571536869711313,0.7462955748892641,0.7502632919719513,0.8798844138802004,0.6270844346196358,0.1369,2921.455,29.215,32.0,10,moderate_aug,"[[122, 14, 17], [23, 64, 9], [25, 9, 117]]"
1.4289672374725342,0.77,0.7729505679034341,0.77,0.7711237656352864,0.7617875966920553,0.7625362507033718,0.7618169848584596,0.8932690068823795,0.6488080468764911,0.1348,2966.62,29.666,63.0,10,high_aug,"[[117, 22, 14], [22, 68, 6], [18, 10, 123]]"
1.2178491353988647,0.75,0.7516611062548563,0.75,0.7501384765087242,0.7446160321160321,0.7385237667546782,0.7409049390802246,0.8759563727048469,0.616398945097099,0.1354,2954.354,29.544,45.0,10,full_aug,"[[118, 19, 16], [24, 63, 9], [23, 9, 119]]"
1.736495852470398,0.485,0.556047231938892,0.485,0.44528345297246974,0.5318734532648011,0.5189883348482881,0.44989370387250344,0.7297701618134197,0.2550402314438115,0.1345,2974.52,29.745,30.0,10,synthetic_only,"[[99, 45, 9], [18, 74, 4], [43, 87, 21]]"
0.7753204107284546,0.765,0.7736632837812083,0.765,0.7672875035610578,0.7588816184204025,0.7592705312441385,0.7570700903171254,0.8919850921655857,0.6422659029931688,0.1378,2903.713,29.037,41.0,11,real_only,"[[121, 22, 10], [21, 69, 6], [20, 15, 116]]"
0.9727261066436768,0.76,0.7724850900385312,0.76,0.7603819674423612,0.766844882416024,0.743242219625157,0.7494726244500978,0.9047803116727815,0.6300185954195532,0.1353,2957.323,29.573,44.0,11,low_aug,"[[129, 16, 8], [30, 60, 6], [29, 7, 115]]"
1.1745892763137817,0.77,0.7714246214614877,0.77,0.7706249612492262,0.7621680930436691,0.762622819547245,0.7623094173291364,0.9088389814800858,0.6484524264424913,0.1348,2967.953,29.68,59.0,11,moderate_aug,"[[114, 21, 18], [25, 68, 3], [16, 9, 126]]"
1.1666712760925293,0.71,0.7194907549879468,0.71,0.7070083494037688,0.7117455391997628,0.6827950735113766,0.6890678906680726,0.8619418953079091,0.5502655759314543,0.135,2962.576,29.626,36.0,11,high_aug,"[[124, 14, 15], [43, 47, 6], [27, 11, 113]]"
1.0954465866088867,0.775,0.7749899835845886,0.775,0.7748625631603123,0.7671286184471953,0.7643352594901094,0.7655945150478912,0.8893156432288708,0.6551691108152378,0.1351,2961.389,29.614,42.0,11,full_aug,"[[120, 16, 17], [22, 66, 8], [16, 11, 124]]"
2.171501874923706,0.5575,0.5562242569983968,0.5575,0.5565551289385673,0.5494101204423069,0.5453819128828867,0.5470158813980325,0.7155252212286082,0.3200284281900079,0.1349,2965.073,29.651,56.0,11,synthetic_only,"[[88, 21, 44], [34, 44, 18], [37, 23, 91]]"
0.7753204107284546,0.765,0.7736632837812083,0.765,0.7672875035610578,0.7588816184204025,0.7592705312441385,0.7570700903171254,0.8919850921655857,0.6422659029931688,0.1384,2889.729,28.897,41.0,12,real_only,"[[121, 22, 10], [21, 69, 6], [20, 15, 116]]"
1.1904025077819824,0.77,0.789686483758266,0.77,0.7725172929767408,0.7807658055182808,0.7673065547042953,0.7675354193499508,0.907030771919883,0.6488248036568026,0.135,2962.409,29.624,64.0,12,low_aug,"[[127, 20, 6], [22, 72, 2], [33, 9, 109]]"
1.085232138633728,0.78,0.7915799828537249,0.78,0.7806948088814216,0.7885884150289714,0.7709622848403527,0.7751776155465073,0.9084208046774372,0.6619512710440136,0.1351,2960.067,29.601,51.0,12,moderate_aug,"[[131, 12, 10], [24, 68, 4], [29, 9, 113]]"
1.3382796049118042,0.75,0.7590737012987013,0.75,0.751808492501255,0.7481529581529581,0.7371724812073467,0.7402482192694494,0.8859469861862695,0.616729746562545,0.1343,2978.634,29.786,49.0,12,high_aug,"[[121, 21, 11], [30, 62, 4], [24, 10, 117]]"
1.0781079530715942,0.805,0.805333781127671,0.805,0.8049599427168576,0.8000754276527685,0.7957976236852358,0.7977141298417894,0.9233093958420797,0.7009833049011903,0.1343,2979.11,29.791,48.0,12,full_aug,"[[123, 15, 15], [21, 70, 5], [15, 7, 129]]"
1.1741931438446045,0.5375,0.599367537343048,0.5375,0.5315020898641588,0.5736500679926557,0.5526410711451616,0.5260652502031812,0.7551779966810064,0.3169840229641048,0.1343,2978.92,29.789,26.0,12,synthetic_only,"[[101, 37, 15], [28, 64, 4], [37, 64, 50]]"
