passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"PlayStation 3's initial production cost is estimated by iSuppli to have been US$805.85 for the 20 GB model and US$840.35 for the 60 GB model. However, they were priced at US$499 and US$599 respectively, meaning that units may have been sold at an estimated loss of $306 or $241 depending on model, if the cost estimates were correct, and thus may have contributed to Sony's games division posting an operating loss of ¥232.3 billion (US$1.97 billion) in the fiscal year ending March 2007. In April 2007, soon after these results were published, Ken Kutaragi, President of Sony Computer Entertainment, announced plans to retire. Various news agencies, including The Times and The Wall Street Journal reported that this was due to poor sales, while SCEI maintains that Kutaragi had been planning his retirement for six months prior to the announcement.",4,Who announced plans to retire in April 2007 according to the passage?,Hideo Kojima,Shigeru Miyamoto,Ken Kutaragi,Satoru Iwata,3,"PlayStation '3's መጀመሪ ምህርቲ ዋጋ እዩ ይግመት ብ iSuppli ናብ ኣለኒ ዝነበረ $.US$805.85 ን እቲ 20 GB መርኣያ እና $.US$840.35 ን እቲ 60 GB .መርኣያ ,ዋላኳ ተኾነ ንሶም ኔሮም priced ኣብ $US$499 እና $US$599 ,respectively ትርጉም እቲ units ተዝኸዉን ኣለኒ ዝነበረ ሽዩጥ ኣብ ሓደ ይግመት ምስኣን ካብ $306 ወይ $241 depending አብ ልዕሊ ,መርኣያ እንተ እቲ ዋጋ estimates ኔሮም ,ልክዕ እና ስለዝኾነ ተዝኸዉን ኣለኒ contributed ናብ 'Sony's games division posting ሓደ operating ምስኣን ካብ .¥232.3 billion ($.US$1.97 )billion አብ ውሽጢ እቲ fiscal ዓመት ending መጋቢት .2007 አብ ውሽጢ ጉንበት ,2007 አብ ቀረባ ድሕሪ እዚ ውፅኢታት ኔሮም ,published Ken ,Kutaragi ፕረዝደንት ካብ Sony ኮምፒዩተር ,ምዝንጋዕ announced plans ናብ .retire ዝተፈላለዩ ዜና ,agencies ይሓውስ እቲ Times እና እቲ መንደቅ ፅርጊያ Journal reported እቲ እዚ ኔሩ መወዳእታ ናብ ድኻ ,sales እስካብ SCEI maintains እቲ Kutaragi ዝነበረ ዝነበረ planning ናቱ retirement ን ሽዱሽተ months ቅድሚያ ናብ እቲ .ምልክታ",መን announced plans ናብ retire አብ ውሽጢ ጉንበት 2007 ከም ናብ እቲ ?መሕለፊ,Hideo Kojima,Shigeru Miyamoto,Ken Kutaragi,Satoru Iwata
"Michel Djotodia took over as president and in May 2013 Central African Republic's Prime Minister Nicolas Tiangaye requested a UN peacekeeping force from the UN Security Council and on 31 May former President Bozizé was indicted for crimes against humanity and incitement of genocide. The security situation did not improve during June–August 2013 and there were reports of over 200,000 internally displaced persons (IDPs) as well as human rights abuses and renewed fighting between Séléka and Bozizé supporters.",1,Who took over as president in the Central African Republic as mentioned in the passage?,Nicolas Tiangaye,Bozizé,Michel Djotodia,Charles Schumer,3,"Michel Djotodia ምውሳድ ልዕሊ ከም ፕረዝደንት እና አብ ውሽጢ ተዝኸዉን 2013 Central African 'Republic's ቀዳማይ Minister Nicolas Tiangaye requested ሓደ UN peacekeeping ሓይሊ ካብ እቲ UN ድሕንነት ዋዕላ እና አብ ልዕሊ 31 ተዝኸዉን ናይ ቀደም ፕረዝደንት Bozizé ኔሩ indicted ን crimes ተቃራኒ humanity እና incitement ካብ .genocide እቲ ድሕንነት ኩነታት ግቡር ዘይኮነ አማዕብል አብ እዋን June–August 2013 እና ኣብቲ ኔሮም reports ካብ ልዕሊ ,200,000 internally displaced persons ()IDPs ከም ደሓን ከም ሰብ rights abuses እና renewed ባእሲ አብ መንጎ Séléka እና Bozizé .supporters",መን ምውሳድ ልዕሊ ከም ፕረዝደንት አብ ውሽጢ እቲ Central African Republic ከም ተጸሪሑ አብ ውሽጢ እቲ ?መሕለፊ,Nicolas Tiangaye,Bozizé,Michel Djotodia,Charles Schumer
"Michel Djotodia took over as president and in May 2013 Central African Republic's Prime Minister Nicolas Tiangaye requested a UN peacekeeping force from the UN Security Council and on 31 May former President Bozizé was indicted for crimes against humanity and incitement of genocide. The security situation did not improve during June–August 2013 and there were reports of over 200,000 internally displaced persons (IDPs) as well as human rights abuses and renewed fighting between Séléka and Bozizé supporters.",2,What did Prime Minister Nicolas Tiangaye request from the UN Security Council according to the passage?,A UN peacekeeping force,Military equipment,Economic sanctions,A humanitarian aid package,1,"Michel Djotodia ምውሳድ ልዕሊ ከም ፕረዝደንት እና አብ ውሽጢ ተዝኸዉን 2013 Central African 'Republic's ቀዳማይ Minister Nicolas Tiangaye requested ሓደ UN peacekeeping ሓይሊ ካብ እቲ UN ድሕንነት ዋዕላ እና አብ ልዕሊ 31 ተዝኸዉን ናይ ቀደም ፕረዝደንት Bozizé ኔሩ indicted ን crimes ተቃራኒ humanity እና incitement ካብ .genocide እቲ ድሕንነት ኩነታት ግቡር ዘይኮነ አማዕብል አብ እዋን June–August 2013 እና ኣብቲ ኔሮም reports ካብ ልዕሊ ,200,000 internally displaced persons ()IDPs ከም ደሓን ከም ሰብ rights abuses እና renewed ባእሲ አብ መንጎ Séléka እና Bozizé .supporters",እንታይ ግቡር ቀዳማይ Minister Nicolas Tiangaye ሕተት ካብ እቲ UN ድሕንነት ዋዕላ ከም ናብ እቲ ?መሕለፊ,ሓደ UN peacekeeping ሓይሊ,ወተሃደራዊ ኣገልግሎት መሳርሒ,ቁጠባዊ sanctions,ሓደ humanitarian ረድኤት ጥቕላል
"Michel Djotodia took over as president and in May 2013 Central African Republic's Prime Minister Nicolas Tiangaye requested a UN peacekeeping force from the UN Security Council and on 31 May former President Bozizé was indicted for crimes against humanity and incitement of genocide. The security situation did not improve during June–August 2013 and there were reports of over 200,000 internally displaced persons (IDPs) as well as human rights abuses and renewed fighting between Séléka and Bozizé supporters.",3,"According to the passage, approximately how many internally displaced persons were reported?","Over 50,000","Over 100,000","Over 200,000","Over 500,000",3,"Michel Djotodia ምውሳድ ልዕሊ ከም ፕረዝደንት እና አብ ውሽጢ ተዝኸዉን 2013 Central African 'Republic's ቀዳማይ Minister Nicolas Tiangaye requested ሓደ UN peacekeeping ሓይሊ ካብ እቲ UN ድሕንነት ዋዕላ እና አብ ልዕሊ 31 ተዝኸዉን ናይ ቀደም ፕረዝደንት Bozizé ኔሩ indicted ን crimes ተቃራኒ humanity እና incitement ካብ .genocide እቲ ድሕንነት ኩነታት ግቡር ዘይኮነ አማዕብል አብ እዋን June–August 2013 እና ኣብቲ ኔሮም reports ካብ ልዕሊ ,200,000 internally displaced persons ()IDPs ከም ደሓን ከም ሰብ rights abuses እና renewed ባእሲ አብ መንጎ Séléka እና Bozizé .supporters","ከም ናብ እቲ ,መሕለፊ ብፅግግዕ ከመይ ቡዙሕ internally displaced persons ኔሮም ?reported","ልዕሊ ,50,000","ልዕሊ ,100,000","ልዕሊ ,200,000","ልዕሊ ,500,000"
"In a response to Livingstone, Theodore Dobzhansky argued that when talking about race one must be attentive to how the term is being used: 'I agree with Dr. Livingstone that if races have to be “discrete units,” then there are no races, and if “race” is used as an “explanation” of the human variability, rather than vice versa, then the explanation is invalid.' He further argued that one could use the term race if one distinguished between 'race differences' and 'the race concept.' The former refers to any distinction in gene frequencies between populations; the latter is 'a matter of judgment.' He further observed that even when there is clinal variation, 'Race differences are objectively ascertainable biological phenomena… but it does not follow that racially distinct populations must be given racial (or subspecific) labels.' In short, Livingstone and Dobzhansky agree that there are genetic differences among human beings; they also agree that the use of the race concept to classify people, and how the race concept is used, is a matter of social convention. They differ on whether the race concept remains a meaningful and useful social convention.",1,"According to Dobzhansky in the passage, what is essential when discussing the term 'race'?",Using 'race' as a discrete unit without ambiguity,Being attentive to how the term is used,Rejecting any genetic differences among humans,Assuming that race automatically explains human variability,2,"አብ ውሽጢ ሓደ ምላሽ ናብ ,Livingstone Theodore Dobzhansky argued እቲ መዓዝ talking ብዝዕባ ዘርኢ ሓደ ግድን ኩን attentive ናብ ከመይ እቲ ቃል እዩ ፍጥረት :ዘገልገለ 'ኣነ ተስማዕማዕ ምስ .Dr Livingstone እቲ እንተ races ኣለኒ ናብ ኩን “discrete ,units,” ሽዑ ኣብቲ እዮም አይኮንን ,races እና እንተ “race” እዩ ዘገልገለ ከም ሓደ “explanation” ካብ እቲ ሰብ ,variability ይመርፅ ካብ vice ,versa ሽዑ እቲ መግለጺ እዩ .'ዘይትኽክል ንሱ ርሑቅ argued እቲ ሓደ ይከኣል ጥቅሚ እቲ ቃል ዘርኢ እንተ ሓደ distinguished አብ መንጎ 'ዘርኢ 'differences እና 'እቲ ዘርኢ .'ጭብጢ እቲ ናይ ቀደም refers ናብ ዝኾነ distinction አብ ውሽጢ gene frequencies አብ መንጎ ;populations እቲ ጸኒሑ እዩ 'ሓደ ነገር ካብ .'judgment ንሱ ርሑቅ observed እቲ ሙሉእ መዓዝ ኣብቲ እዩ clinal ,variation 'ዘርኢ differences እዮም objectively ascertainable biological phenomena… ግን እቲ ነገር ምግባር ዘይኮነ ተኸተል እቲ racially ዝጠፈአ populations ግድን ኩን ዝተወሃበ racial (ወይ )subspecific .'labels አብ ውሽጢ ,ሓፂር Livingstone እና Dobzhansky ተስማዕማዕ እቲ ኣብቲ እዮም genetic differences ካብዞም ሰብ ;beings ንሶም እውን ተስማዕማዕ እቲ እቲ ጥቅሚ ካብ እቲ ዘርኢ ጭብጢ ናብ classify ,ህዝቢ እና ከመይ እቲ ዘርኢ ጭብጢ እዩ ,ዘገልገለ እዩ ሓደ ነገር ካብ ማሕበራዊ .convention ንሶም differ አብ ልዕሊ ዶ እቲ ዘርኢ ጭብጢ remains ሓደ meaningful እና ጠቃሚ ማሕበራዊ .convention","ከም ናብ Dobzhansky አብ ውሽጢ እቲ ,መሕለፊ እንታይ እዩ ኣገዳሲ መዓዝ discussing እቲ ቃል ''?ዘርኢ",Using ''ዘርኢ ከም ሓደ discrete ምዕራፍ ብዘይካ ambiguity,ፍጥረት attentive ናብ ከመይ እቲ ቃል እዩ ዘገልገለ,Rejecting ዝኾነ genetic differences ካብዞም humans,Assuming እቲ ዘርኢ automatically explains ሰብ variability
"In a response to Livingstone, Theodore Dobzhansky argued that when talking about race one must be attentive to how the term is being used: 'I agree with Dr. Livingstone that if races have to be “discrete units,” then there are no races, and if “race” is used as an “explanation” of the human variability, rather than vice versa, then the explanation is invalid.' He further argued that one could use the term race if one distinguished between 'race differences' and 'the race concept.' The former refers to any distinction in gene frequencies between populations; the latter is 'a matter of judgment.' He further observed that even when there is clinal variation, 'Race differences are objectively ascertainable biological phenomena… but it does not follow that racially distinct populations must be given racial (or subspecific) labels.' In short, Livingstone and Dobzhansky agree that there are genetic differences among human beings; they also agree that the use of the race concept to classify people, and how the race concept is used, is a matter of social convention. They differ on whether the race concept remains a meaningful and useful social convention.",2,How does Dobzhansky distinguish between 'race differences' and 'the race concept' in the passage?,"Race differences are subjective, while the race concept is objective","Race differences refer to gene frequency distinctions, while the race concept is a matter of judgment",Race differences and the race concept are essentially the same,"Race differences are only cultural, and the race concept is purely biological",2,"አብ ውሽጢ ሓደ ምላሽ ናብ ,Livingstone Theodore Dobzhansky argued እቲ መዓዝ talking ብዝዕባ ዘርኢ ሓደ ግድን ኩን attentive ናብ ከመይ እቲ ቃል እዩ ፍጥረት :ዘገልገለ 'ኣነ ተስማዕማዕ ምስ .Dr Livingstone እቲ እንተ races ኣለኒ ናብ ኩን “discrete ,units,” ሽዑ ኣብቲ እዮም አይኮንን ,races እና እንተ “race” እዩ ዘገልገለ ከም ሓደ “explanation” ካብ እቲ ሰብ ,variability ይመርፅ ካብ vice ,versa ሽዑ እቲ መግለጺ እዩ .'ዘይትኽክል ንሱ ርሑቅ argued እቲ ሓደ ይከኣል ጥቅሚ እቲ ቃል ዘርኢ እንተ ሓደ distinguished አብ መንጎ 'ዘርኢ 'differences እና 'እቲ ዘርኢ .'ጭብጢ እቲ ናይ ቀደም refers ናብ ዝኾነ distinction አብ ውሽጢ gene frequencies አብ መንጎ ;populations እቲ ጸኒሑ እዩ 'ሓደ ነገር ካብ .'judgment ንሱ ርሑቅ observed እቲ ሙሉእ መዓዝ ኣብቲ እዩ clinal ,variation 'ዘርኢ differences እዮም objectively ascertainable biological phenomena… ግን እቲ ነገር ምግባር ዘይኮነ ተኸተል እቲ racially ዝጠፈአ populations ግድን ኩን ዝተወሃበ racial (ወይ )subspecific .'labels አብ ውሽጢ ,ሓፂር Livingstone እና Dobzhansky ተስማዕማዕ እቲ ኣብቲ እዮም genetic differences ካብዞም ሰብ ;beings ንሶም እውን ተስማዕማዕ እቲ እቲ ጥቅሚ ካብ እቲ ዘርኢ ጭብጢ ናብ classify ,ህዝቢ እና ከመይ እቲ ዘርኢ ጭብጢ እዩ ,ዘገልገለ እዩ ሓደ ነገር ካብ ማሕበራዊ .convention ንሶም differ አብ ልዕሊ ዶ እቲ ዘርኢ ጭብጢ remains ሓደ meaningful እና ጠቃሚ ማሕበራዊ .convention",ከመይ ምግባር Dobzhansky ፍለ አብ መንጎ 'ዘርኢ 'differences እና 'እቲ ዘርኢ 'ጭብጢ አብ ውሽጢ እቲ ?መሕለፊ,"ዘርኢ differences እዮም ,subjective እስካብ እቲ ዘርኢ ጭብጢ እዩ ዕላማ","ዘርኢ differences ምራሕ ናብ gene ድግግም ,distinctions እስካብ እቲ ዘርኢ ጭብጢ እዩ ሓደ ነገር ካብ judgment",ዘርኢ differences እና እቲ ዘርኢ ጭብጢ እዮም essentially እቲ ማዕረ,"ዘርኢ differences እዮም ጥራሕ ,cultural እና እቲ ዘርኢ ጭብጢ እዩ purely biological"
"In a response to Livingstone, Theodore Dobzhansky argued that when talking about race one must be attentive to how the term is being used: 'I agree with Dr. Livingstone that if races have to be “discrete units,” then there are no races, and if “race” is used as an “explanation” of the human variability, rather than vice versa, then the explanation is invalid.' He further argued that one could use the term race if one distinguished between 'race differences' and 'the race concept.' The former refers to any distinction in gene frequencies between populations; the latter is 'a matter of judgment.' He further observed that even when there is clinal variation, 'Race differences are objectively ascertainable biological phenomena… but it does not follow that racially distinct populations must be given racial (or subspecific) labels.' In short, Livingstone and Dobzhansky agree that there are genetic differences among human beings; they also agree that the use of the race concept to classify people, and how the race concept is used, is a matter of social convention. They differ on whether the race concept remains a meaningful and useful social convention.",3,What common ground do Livingstone and Dobzhansky share as described in the passage?,They both deny any genetic differences exist,They both agree that genetic differences exist among humans,They both use the term 'race' to explain human variability,They both believe that race labels are strictly scientific,2,"አብ ውሽጢ ሓደ ምላሽ ናብ ,Livingstone Theodore Dobzhansky argued እቲ መዓዝ talking ብዝዕባ ዘርኢ ሓደ ግድን ኩን attentive ናብ ከመይ እቲ ቃል እዩ ፍጥረት :ዘገልገለ 'ኣነ ተስማዕማዕ ምስ .Dr Livingstone እቲ እንተ races ኣለኒ ናብ ኩን “discrete ,units,” ሽዑ ኣብቲ እዮም አይኮንን ,races እና እንተ “race” እዩ ዘገልገለ ከም ሓደ “explanation” ካብ እቲ ሰብ ,variability ይመርፅ ካብ vice ,versa ሽዑ እቲ መግለጺ እዩ .'ዘይትኽክል ንሱ ርሑቅ argued እቲ ሓደ ይከኣል ጥቅሚ እቲ ቃል ዘርኢ እንተ ሓደ distinguished አብ መንጎ 'ዘርኢ 'differences እና 'እቲ ዘርኢ .'ጭብጢ እቲ ናይ ቀደም refers ናብ ዝኾነ distinction አብ ውሽጢ gene frequencies አብ መንጎ ;populations እቲ ጸኒሑ እዩ 'ሓደ ነገር ካብ .'judgment ንሱ ርሑቅ observed እቲ ሙሉእ መዓዝ ኣብቲ እዩ clinal ,variation 'ዘርኢ differences እዮም objectively ascertainable biological phenomena… ግን እቲ ነገር ምግባር ዘይኮነ ተኸተል እቲ racially ዝጠፈአ populations ግድን ኩን ዝተወሃበ racial (ወይ )subspecific .'labels አብ ውሽጢ ,ሓፂር Livingstone እና Dobzhansky ተስማዕማዕ እቲ ኣብቲ እዮም genetic differences ካብዞም ሰብ ;beings ንሶም እውን ተስማዕማዕ እቲ እቲ ጥቅሚ ካብ እቲ ዘርኢ ጭብጢ ናብ classify ,ህዝቢ እና ከመይ እቲ ዘርኢ ጭብጢ እዩ ,ዘገልገለ እዩ ሓደ ነገር ካብ ማሕበራዊ .convention ንሶም differ አብ ልዕሊ ዶ እቲ ዘርኢ ጭብጢ remains ሓደ meaningful እና ጠቃሚ ማሕበራዊ .convention",እንታይ ልሙድ ምድሪ ግበር Livingstone እና Dobzhansky ናይ ሓባር ከም described አብ ውሽጢ እቲ ?መሕለፊ,ንሶም ክልቲኡ ምኽሓድ ዝኾነ genetic differences ምህላው,ንሶም ክልቲኡ ተስማዕማዕ እቲ genetic differences ምህላው ካብዞም humans,ንሶም ክልቲኡ ጥቅሚ እቲ ቃል ''ዘርኢ ናብ ግለፅ ሰብ variability,ንሶም ክልቲኡ እመን እቲ ዘርኢ labels እዮም strictly scientific
"Many of the world's largest cruise ships can regularly be seen in Southampton water, including record-breaking vessels from Royal Caribbean and Carnival Corporation & plc. The latter has headquarters in Southampton, with its brands including Princess Cruises, P&O Cruises and Cunard Line.",1,Which two major cruise companies are mentioned as having record‐breaking vessels in Southampton water?,Royal Caribbean and Carnival Corporation,Princess Cruises and P&O Cruises,Cunard Line and Carnival Corporation,Royal Caribbean and Cunard Line,1,"ቡዙሕ ካብ እቲ 'world's largest ጉዕዞ መርከብ ships ይኽእል ብስሩዕ ኩን ተራእዩ አብ ውሽጢ Southampton ,ማይ ይሓውስ -record-breaking vessels ካብ Royal Caribbean እና Carnival Corporation & .plc እቲ ጸኒሑ ኣለዎ headquarters አብ ውሽጢ ,Southampton ምስ ናቱ brands ይሓውስ ልእልቲ ,Cruises &P&O Cruises እና Cunard .መስመር",አየናይ ክልተ ዋና ጉዕዞ መርከብ companies እዮም ተጸሪሑ ከም ምህላው record‐breaking vessels አብ ውሽጢ Southampton ?ማይ,Royal Caribbean እና Carnival Corporation,ልእልቲ Cruises እና &P&O Cruises,Cunard መስመር እና Carnival Corporation,Royal Caribbean እና Cunard መስመር
"Many of the world's largest cruise ships can regularly be seen in Southampton water, including record-breaking vessels from Royal Caribbean and Carnival Corporation & plc. The latter has headquarters in Southampton, with its brands including Princess Cruises, P&O Cruises and Cunard Line.",2,Which company mentioned in the passage has its headquarters in Southampton?,Royal Caribbean,Carnival Corporation & plc,Princess Cruises,P&O Cruises,2,"ቡዙሕ ካብ እቲ 'world's largest ጉዕዞ መርከብ ships ይኽእል ብስሩዕ ኩን ተራእዩ አብ ውሽጢ Southampton ,ማይ ይሓውስ -record-breaking vessels ካብ Royal Caribbean እና Carnival Corporation & .plc እቲ ጸኒሑ ኣለዎ headquarters አብ ውሽጢ ,Southampton ምስ ናቱ brands ይሓውስ ልእልቲ ,Cruises &P&O Cruises እና Cunard .መስመር",አየናይ ድርጅት ተጸሪሑ አብ ውሽጢ እቲ መሕለፊ ኣለዎ ናቱ headquarters አብ ውሽጢ ?Southampton,Royal Caribbean,Carnival Corporation & plc,ልእልቲ Cruises,&P&O Cruises
"Muslim scientists contributed to advances in the sciences. They placed far greater emphasis on experiment than had the Greeks. This led to an early scientific method being developed in the Muslim world, where progress in methodology was made, beginning with the experiments of Ibn al-Haytham (Alhazen) on optics from circa 1000, in his Book of Optics. The most important development of the scientific method was the use of experiments to distinguish between competing scientific theories set within a generally empirical orientation, which began among Muslim scientists. Ibn al-Haytham is also regarded as the father of optics, especially for his empirical proof of the intromission theory of light. Some have also described Ibn al-Haytham as the 'first scientist.' al-Khwarzimi's invented the log base systems that are being used today, he also contributed theorems in trigonometry as well as limits. Recent studies show that it is very likely that the Medieval Muslim artists were aware of advanced decagonal quasicrystal geometry (discovered half a millennium later in the 1970s and 1980s in the West) and used it in intricate decorative tilework in the architecture.",1,"According to the passage, which scientist is regarded as the father of optics?",Ibn al-Nafis,Ibn al-Haytham (Alhazen),al-Khwarzimi,Al-Ghazali,2,"Muslim ሳይንቲስት contributed ናብ advances አብ ውሽጢ እቲ .sciences ንሶም placed ርሑቅ greater ኣትኩሮ ምሃብ አብ ልዕሊ ቤተ-ፈተነ ካብ ዝነበረ እቲ .Greeks እዚ መረሐ ናብ ሓደ ብግዘ scientific ሜላ ፍጥረት ምዕቡል አብ ውሽጢ እቲ Muslim ,ዓለም አበይ ምዕባለ አብ ውሽጢ methodology ኔሩ ,ዝተሰርሐ መጀመርታ ምስ እቲ experiments ካብ Ibn -al-Haytham ()Alhazen አብ ልዕሊ optics ካብ circa ,1000 አብ ውሽጢ ናቱ መፅሓፍ ካብ .Optics እቲ ብጥዕሚ ጠቃሚ ዕብየት ካብ እቲ scientific ሜላ ኔሩ እቲ ጥቅሚ ካብ experiments ናብ ፍለ አብ መንጎ competing scientific theories ፅምዲ አብ ውሽጢ ሓደ ብሓፈሻ empirical ,ኣንፈት አየናይ ጀሚሩ ካብዞም Muslim .ሳይንቲስት Ibn -al-Haytham እዩ እውን regarded ከም እቲ ኣቦ ካብ ,optics ብፍላይ ን ናቱ empirical መረጋገፂ ካብ እቲ intromission ሓሳብ ካብ .ብርሃን ንእሽተይ ኣለኒ እውን described Ibn -al-Haytham ከም እቲ 'መጀመርታ .'ሳይንቲስት -'al-Khwarzimi's invented እቲ መዝገብ መሰረት systems እቲ እዮም ፍጥረት ዘገልገለ ,ሎምዓንቲ ንሱ እውን contributed theorems አብ ውሽጢ trigonometry ከም ደሓን ከም .limits ናይ ቀረባ studies አርኢ እቲ እቲ ነገር እዩ ብጣዕሚ ምናልባት እቲ እቲ Medieval Muslim artists ኔሮም ፍለጥ ካብ ዝተመሓየሸ decagonal quasicrystal geometry (discovered ፍርቂ ሓደ millennium ዳሕራይ አብ ውሽጢ እቲ 1970s እና 1980s አብ ውሽጢ እቲ )ምዕራብ እና ዘገልገለ እቲ ነገር አብ ውሽጢ intricate decorative tilework አብ ውሽጢ እቲ .ኣርክቴክቸር","ከም ናብ እቲ ,መሕለፊ አየናይ ሳይንቲስት እዩ regarded ከም እቲ ኣቦ ካብ ?optics",Ibn -al-Nafis,Ibn -al-Haytham ()Alhazen,-al-Khwarzimi,-Al-Ghazali
"Muslim scientists contributed to advances in the sciences. They placed far greater emphasis on experiment than had the Greeks. This led to an early scientific method being developed in the Muslim world, where progress in methodology was made, beginning with the experiments of Ibn al-Haytham (Alhazen) on optics from circa 1000, in his Book of Optics. The most important development of the scientific method was the use of experiments to distinguish between competing scientific theories set within a generally empirical orientation, which began among Muslim scientists. Ibn al-Haytham is also regarded as the father of optics, especially for his empirical proof of the intromission theory of light. Some have also described Ibn al-Haytham as the 'first scientist.' al-Khwarzimi's invented the log base systems that are being used today, he also contributed theorems in trigonometry as well as limits. Recent studies show that it is very likely that the Medieval Muslim artists were aware of advanced decagonal quasicrystal geometry (discovered half a millennium later in the 1970s and 1980s in the West) and used it in intricate decorative tilework in the architecture.",2,What methodological development is credited to Muslim scientists in the passage?,Theoretical philosophy,An early scientific method based on experiments,Religious exegesis,Astrological prediction,2,"Muslim ሳይንቲስት contributed ናብ advances አብ ውሽጢ እቲ .sciences ንሶም placed ርሑቅ greater ኣትኩሮ ምሃብ አብ ልዕሊ ቤተ-ፈተነ ካብ ዝነበረ እቲ .Greeks እዚ መረሐ ናብ ሓደ ብግዘ scientific ሜላ ፍጥረት ምዕቡል አብ ውሽጢ እቲ Muslim ,ዓለም አበይ ምዕባለ አብ ውሽጢ methodology ኔሩ ,ዝተሰርሐ መጀመርታ ምስ እቲ experiments ካብ Ibn -al-Haytham ()Alhazen አብ ልዕሊ optics ካብ circa ,1000 አብ ውሽጢ ናቱ መፅሓፍ ካብ .Optics እቲ ብጥዕሚ ጠቃሚ ዕብየት ካብ እቲ scientific ሜላ ኔሩ እቲ ጥቅሚ ካብ experiments ናብ ፍለ አብ መንጎ competing scientific theories ፅምዲ አብ ውሽጢ ሓደ ብሓፈሻ empirical ,ኣንፈት አየናይ ጀሚሩ ካብዞም Muslim .ሳይንቲስት Ibn -al-Haytham እዩ እውን regarded ከም እቲ ኣቦ ካብ ,optics ብፍላይ ን ናቱ empirical መረጋገፂ ካብ እቲ intromission ሓሳብ ካብ .ብርሃን ንእሽተይ ኣለኒ እውን described Ibn -al-Haytham ከም እቲ 'መጀመርታ .'ሳይንቲስት -'al-Khwarzimi's invented እቲ መዝገብ መሰረት systems እቲ እዮም ፍጥረት ዘገልገለ ,ሎምዓንቲ ንሱ እውን contributed theorems አብ ውሽጢ trigonometry ከም ደሓን ከም .limits ናይ ቀረባ studies አርኢ እቲ እቲ ነገር እዩ ብጣዕሚ ምናልባት እቲ እቲ Medieval Muslim artists ኔሮም ፍለጥ ካብ ዝተመሓየሸ decagonal quasicrystal geometry (discovered ፍርቂ ሓደ millennium ዳሕራይ አብ ውሽጢ እቲ 1970s እና 1980s አብ ውሽጢ እቲ )ምዕራብ እና ዘገልገለ እቲ ነገር አብ ውሽጢ intricate decorative tilework አብ ውሽጢ እቲ .ኣርክቴክቸር",እንታይ methodological ዕብየት እዩ credited ናብ Muslim ሳይንቲስት አብ ውሽጢ እቲ ?መሕለፊ,Theoretical ፍልስፍና,ሓደ ብግዘ scientific ሜላ መሰረት ዝገበረ አብ ልዕሊ experiments,ሃይማኖታዊ exegesis,Astrological prediction
