loss,accuracy,weighted_precision,weighted_recall,weighted_f1,macro_precision,macro_recall,macro_f1,top2_accuracy,top3_accuracy,mrr,map,roc_auc,cohen_kappa,runtime,samples_per_second,steps_per_second,epoch,step,variant,experiment,conf_mat
1.3868943452835083,0.3,0.2716263736263736,0.3,0.2699077922077922,0.2784798534798535,0.3196969696969697,0.28301406926406925,0.46,0.7,0.535,0.535,0.49963148693411846,0.08039936941671055,0.1707,292.911,11.716,3.0,39,1,moderate_aug,"[[2, 1, 3, 6], [5, 1, 3, 6], [2, 1, 6, 3], [1, 3, 1, 6]]"
1.386366844177246,0.34,0.33778537252221463,0.34,0.3185207835642618,0.33760537707906124,0.3571969696969697,0.32822105430801085,0.54,0.74,0.5716666666666667,0.5716666666666667,0.5187673072541493,0.13203577064702776,0.1707,292.874,11.715,4.0,52,1,moderate_aug,"[[3, 0, 4, 5], [5, 2, 3, 5], [2, 1, 6, 3], [1, 3, 1, 6]]"
1.386441946029663,0.36,0.33926984126984133,0.36,0.3328735632183908,0.34365079365079365,0.3799242424242424,0.34543712991988856,0.52,0.74,0.5783333333333334,0.5783333333333334,0.5267185665211981,0.15656299420137054,0.3183,157.096,6.284,5.0,65,1,moderate_aug,"[[3, 1, 4, 4], [4, 2, 4, 5], [2, 2, 6, 2], [1, 2, 1, 7]]"
1.3866046667099,0.32,0.319047619047619,0.32,0.3002597402597403,0.32016594516594515,0.33636363636363636,0.308982683982684,0.5,0.74,0.5549999999999999,0.5549999999999999,0.5250484603116182,0.10573382430299838,0.1709,292.577,11.703,6.0,78,1,moderate_aug,"[[2, 1, 3, 6], [3, 2, 2, 8], [2, 2, 6, 2], [2, 2, 1, 6]]"
1.386519193649292,0.36,0.37416666666666665,0.36,0.3371428571428571,0.375,0.3799242424242424,0.3476190476190476,0.52,0.72,0.5766666666666667,0.5766666666666667,0.5298761107313739,0.16054564533053506,0.1705,293.19,11.728,7.0,91,1,moderate_aug,"[[3, 1, 3, 5], [3, 2, 2, 8], [1, 1, 6, 4], [1, 2, 1, 7]]"
1.3863084316253662,0.38,0.4017424242424241,0.38,0.3617888198757764,0.40372474747474746,0.40075757575757576,0.37329192546583845,0.52,0.72,0.5866666666666667,0.5866666666666667,0.5361698827488302,0.1867785939139559,0.1709,292.59,11.704,8.0,104,1,moderate_aug,"[[4, 1, 2, 5], [3, 2, 2, 8], [1, 1, 6, 4], [1, 2, 1, 7]]"
1.3862528800964355,0.36,0.38430039525691695,0.36,0.3472800345434617,0.38491436100131754,0.37803030303030305,0.35719821525448125,0.5,0.72,0.5733333333333334,0.5733333333333334,0.5381842499605657,0.16010498687664043,0.1712,292.026,11.681,9.0,117,1,moderate_aug,"[[4, 1, 2, 5], [3, 2, 2, 8], [1, 1, 6, 4], [2, 2, 1, 6]]"
1.3855599164962769,0.37333333333333335,0.36648841354723716,0.37333333333333335,0.3681523809523809,0.33859180035650627,0.3510989010989011,0.3423809523809524,0.6,0.8266666666666667,0.6055555555555555,0.6055555555555555,0.5417039685615209,0.12833827893175076,0.2507,299.146,11.966,1.0,19,1,high_aug,"[[6, 4, 2, 1], [7, 14, 5, 4], [2, 6, 6, 4], [2, 6, 4, 2]]"
1.3854639530181885,0.38666666666666666,0.38571428571428573,0.38666666666666666,0.3850940348218025,0.3660714285714286,0.3745115995115995,0.369009393510301,0.56,0.8266666666666667,0.6055555555555555,0.6055555555555555,0.5439828683289397,0.15066469719350084,0.2509,298.931,11.957,2.0,38,1,high_aug,"[[6, 3, 2, 2], [6, 13, 7, 4], [1, 7, 7, 3], [2, 5, 4, 3]]"
1.3848758935928345,0.3466666666666667,0.3552592592592593,0.3466666666666667,0.3501408694149166,0.32314814814814813,0.3261294261294261,0.3238736208336934,0.5866666666666667,0.7733333333333333,0.5855555555555555,0.5855555555555555,0.5705342665082709,0.10058737151248154,0.2495,300.609,12.024,3.0,57,1,high_aug,"[[4, 3, 3, 3], [6, 13, 6, 5], [4, 6, 5, 3], [1, 5, 4, 4]]"
1.3849948644638062,0.3333333333333333,0.3435854966289748,0.3333333333333333,0.33618068170913695,0.32574852683548333,0.3233516483516483,0.3223821684187538,0.56,0.8,0.5766666666666667,0.5766666666666667,0.558216481884132,0.08110757167360927,0.2504,299.484,11.979,4.0,76,1,high_aug,"[[4, 4, 3, 2], [5, 11, 10, 4], [4, 6, 6, 2], [1, 5, 4, 4]]"
1.386143445968628,0.2857142857142857,0.28884159110920726,0.2857142857142857,0.2832252543787653,0.28530526403464934,0.28637439282600574,0.2822517198841006,0.4642857142857143,0.7428571428571429,0.5321428571428571,0.5321428571428571,0.4995136592835023,0.047230161970872486,0.4445,314.963,11.249,1.0,35,1,synthetic_only,"[[15, 6, 7, 9], [11, 7, 8, 5], [11, 16, 9, 6], [9, 7, 5, 9]]"
1.385742425918579,0.2642857142857143,0.2669635126777984,0.2642857142857143,0.2639306263356896,0.2602813852813853,0.260838834225931,0.2590621403912543,0.4857142857142857,0.7357142857142858,0.5244047619047618,0.5244047619047618,0.5055952310756343,0.01737649063032365,0.6118,228.816,8.172,2.0,70,1,synthetic_only,"[[14, 8, 8, 7], [7, 6, 10, 8], [10, 14, 10, 8], [11, 7, 5, 7]]"
1.3854269981384277,0.2642857142857143,0.2694308084882397,0.2642857142857143,0.2627285647538658,0.26341663662942044,0.26398991157055673,0.25988290063383357,0.5214285714285715,0.7285714285714285,0.5297619047619047,0.5297619047619047,0.5231656991741802,0.020180743358021447,0.4435,315.659,11.274,3.0,105,1,synthetic_only,"[[13, 7, 8, 9], [10, 9, 7, 5], [7, 18, 9, 8], [12, 7, 5, 6]]"
1.3854280710220337,0.2857142857142857,0.29006161273442377,0.2857142857142857,0.2862551578008252,0.28483989129150417,0.28553576618092746,0.28356752537080404,0.5142857142857142,0.7571428571428571,0.5416666666666666,0.5416666666666666,0.5275068735791402,0.047359825802939626,0.5765,242.855,8.673,4.0,140,1,synthetic_only,"[[12, 6, 9, 10], [7, 10, 9, 5], [4, 18, 11, 9], [12, 5, 6, 7]]"
1.3852094411849976,0.2642857142857143,0.2645470919664468,0.2642857142857143,0.2622472853597098,0.2628560773722064,0.26794744052808567,0.2634104230492966,0.4857142857142857,0.7357142857142858,0.5244047619047618,0.5244047619047618,0.5229059950759098,0.020247316211441824,0.4442,315.182,11.256,5.0,175,1,synthetic_only,"[[12, 6, 8, 11], [8, 9, 10, 4], [6, 18, 8, 10], [13, 4, 5, 8]]"
1.3851388692855835,0.2857142857142857,0.2964285714285715,0.2857142857142857,0.28849767328606013,0.2881944444444445,0.28473139037655165,0.28408071553645053,0.4857142857142857,0.7428571428571429,0.5357142857142857,0.5357142857142857,0.5157103136460294,0.049429657794676785,0.4443,315.104,11.254,6.0,210,1,synthetic_only,"[[11, 5, 8, 13], [8, 10, 8, 5], [5, 14, 12, 11], [12, 7, 4, 7]]"
1.3822956085205078,0.29285714285714287,0.29445958646616543,0.29285714285714287,0.2935584315026824,0.28558114035087717,0.2851174907626521,0.28525938830816877,0.5357142857142857,0.7714285714285715,0.55,0.55,0.5203861156221813,0.052113254000820786,0.4439,315.361,11.263,7.0,245,1,synthetic_only,"[[10, 6, 9, 12], [8, 10, 8, 5], [8, 10, 16, 8], [12, 6, 7, 5]]"
1.3923050165176392,0.2357142857142857,0.23956598956598957,0.2357142857142857,0.2359967564554139,0.2346785159285159,0.23562087433055173,0.2336458623689701,0.5285714285714286,0.7928571428571428,0.5220238095238094,0.5220238095238094,0.5292673152897226,-0.01939435182034699,0.4448,314.771,11.242,8.0,280,1,synthetic_only,"[[8, 6, 9, 14], [6, 11, 8, 6], [13, 11, 10, 8], [12, 8, 6, 4]]"
1.429731845855713,0.2357142857142857,0.24494383994383995,0.2357142857142857,0.2386356214305461,0.2412981162981163,0.2361585087391539,0.23716132982098234,0.5357142857142857,0.7571428571428571,0.5202380952380953,0.5202380952380953,0.5276379425595945,-0.019463726691166583,0.4431,315.965,11.284,9.0,315,1,synthetic_only,"[[8, 5, 10, 14], [6, 9, 8, 8], [12, 11, 10, 9], [14, 5, 5, 6]]"
1.3836119174957275,0.37333333333333335,0.36380627613364186,0.37333333333333335,0.3647945736434109,0.36183168919741815,0.375031328320802,0.36491901993355486,0.56,0.7866666666666666,0.5955555555555555,0.5955555555555555,0.5662380066327435,0.1640976997865783,0.25,300.034,12.001,1.0,19,2,real_only,"[[10, 1, 4, 4], [5, 9, 3, 3], [1, 6, 5, 3], [5, 7, 5, 4]]"
1.379236102104187,0.38666666666666666,0.3877613208047991,0.38666666666666666,0.38099000953446915,0.38143679991506074,0.3862781954887218,0.37806605728972353,0.5733333333333334,0.72,0.5988888888888888,0.5988888888888888,0.5804516130393323,0.1830452285105375,0.2495,300.607,12.024,2.0,38,2,real_only,"[[9, 1, 5, 4], [4, 10, 3, 3], [2, 7, 5, 1], [6, 5, 5, 5]]"
1.3634384870529175,0.38666666666666666,0.4094960478118373,0.38666666666666666,0.3857516339869281,0.3986191440138809,0.3831140350877193,0.3792892156862745,0.6,0.7733333333333333,0.6077777777777779,0.6077777777777779,0.5990486527767229,0.18285172903837044,0.2491,301.086,12.043,3.0,57,2,real_only,"[[6, 3, 7, 3], [4, 11, 3, 2], [2, 7, 5, 1], [3, 7, 4, 7]]"
1.3236693143844604,0.3466666666666667,0.36802551834130776,0.3466666666666667,0.35279178338001865,0.35940988835725673,0.3456766917293233,0.34817435746228315,0.5733333333333334,0.8,0.5855555555555555,0.5855555555555555,0.618294441912863,0.12997159090909094,0.249,301.203,12.048,4.0,76,2,real_only,"[[7, 3, 6, 3], [6, 6, 5, 3], [4, 5, 5, 1], [2, 8, 3, 8]]"
1.2889827489852905,0.38666666666666666,0.3968888888888889,0.38666666666666666,0.3887968883090834,0.39166666666666666,0.38800125313283207,0.38694715523983814,0.6133333333333333,0.8266666666666667,0.6144444444444445,0.6144444444444445,0.6515923647502595,0.1822706802559848,0.2494,300.743,12.03,5.0,95,2,real_only,"[[8, 4, 6, 1], [7, 7, 2, 4], [3, 3, 6, 3], [2, 7, 4, 8]]"
1.2507331371307373,0.37333333333333335,0.38493567251461985,0.37333333333333335,0.37481045751633985,0.3789473684210527,0.37543859649122807,0.3729575163398693,0.6666666666666666,0.84,0.6177777777777778,0.6177777777777778,0.677200629941858,0.16587789872219594,0.2489,301.373,12.055,6.0,114,2,real_only,"[[7, 4, 6, 2], [6, 8, 3, 3], [4, 2, 6, 3], [4, 6, 4, 7]]"
1.269953966140747,0.38666666666666666,0.39968115942028987,0.38666666666666666,0.3872953506441879,0.39365942028985507,0.387938596491228,0.3853038434433783,0.5733333333333334,0.7466666666666667,0.6011111111111112,0.6011111111111112,0.6480007679130486,0.18265813788201846,0.2502,299.74,11.99,7.0,133,2,real_only,"[[7, 4, 6, 2], [5, 9, 3, 3], [4, 3, 6, 2], [4, 7, 3, 7]]"
1.3849023580551147,0.32432432432432434,0.42170742170742165,0.32432432432432434,0.3265277661562491,0.3682539682539683,0.3763548951048951,0.31800825593395254,0.6216216216216216,0.8648648648648649,0.5878378378378378,0.5878378378378378,0.6220925267261475,0.133083411433927,0.3657,101.176,5.469,1.0,10,2,low_aug,"[[3, 4, 2, 2], [3, 1, 4, 0], [0, 1, 4, 0], [1, 3, 5, 4]]"
1.3847206830978394,0.32432432432432434,0.41843629343629346,0.32432432432432434,0.33926031294452347,0.35714285714285715,0.34558566433566434,0.31414473684210525,0.6216216216216216,0.8108108108108109,0.5833333333333333,0.5833333333333333,0.6345249578008199,0.12405303030303028,0.1402,263.952,14.268,2.0,20,2,low_aug,"[[3, 4, 2, 2], [3, 1, 4, 0], [1, 1, 3, 0], [1, 2, 5, 5]]"
1.384257197380066,0.35135135135135137,0.4454633204633205,0.35135135135135137,0.3662873399715505,0.38839285714285715,0.3768356643356643,0.34539473684210525,0.6216216216216216,0.8108108108108109,0.5968468468468469,0.5968468468468469,0.649371659231573,0.15909090909090906,0.1403,263.781,14.258,3.0,30,2,low_aug,"[[3, 3, 3, 2], [3, 2, 3, 0], [1, 1, 3, 0], [1, 2, 5, 5]]"
1.3842238187789917,0.35135135135135137,0.4353034353034353,0.35135135135135137,0.36396396396396397,0.38209706959706957,0.3768356643356643,0.3458333333333333,0.6216216216216216,0.7567567567567568,0.5923423423423423,0.5923423423423423,0.638432526525199,0.15428571428571425,0.1408,262.805,14.206,4.0,40,2,low_aug,"[[3, 3, 3, 2], [4, 2, 2, 0], [1, 1, 3, 0], [1, 2, 5, 5]]"
1.383993148803711,0.35135135135135137,0.4391891891891892,0.35135135135135137,0.3758119464001817,0.375,0.3460664335664336,0.3391806722689076,0.6486486486486487,0.7837837837837838,0.5990990990990991,0.5990990990990991,0.6274295926774376,0.14779270633397312,0.1404,263.545,14.246,5.0,50,2,low_aug,"[[3, 3, 3, 2], [4, 2, 2, 0], [1, 2, 2, 0], [1, 1, 5, 6]]"
1.3836231231689453,0.35135135135135137,0.4391891891891892,0.35135135135135137,0.3758119464001817,0.375,0.3460664335664336,0.3391806722689076,0.6216216216216216,0.7837837837837838,0.5945945945945946,0.5945945945945946,0.6338648420544972,0.14779270633397312,0.141,262.319,14.179,6.0,60,2,low_aug,"[[3, 3, 3, 2], [4, 2, 2, 0], [1, 2, 2, 0], [1, 1, 5, 6]]"
1.383229374885559,0.35135135135135137,0.4391891891891892,0.35135135135135137,0.3758119464001817,0.375,0.3460664335664336,0.3391806722689076,0.5945945945945946,0.7837837837837838,0.5900900900900901,0.5900900900900901,0.6309183094204646,0.14779270633397312,0.1398,264.758,14.311,7.0,70,2,low_aug,"[[3, 3, 3, 2], [4, 2, 2, 0], [1, 2, 2, 0], [1, 1, 5, 6]]"
1.385233759880066,0.3,0.2950909090909091,0.3,0.2912599681020734,0.28607954545454545,0.3013392857142857,0.287322235513025,0.54,0.72,0.55,0.55,0.5720217363261094,0.06115879828326187,0.1714,291.754,11.67,1.0,13,2,moderate_aug,"[[6, 1, 2, 3], [4, 2, 3, 5], [1, 2, 2, 3], [4, 3, 4, 5]]"
1.3840960264205933,0.3,0.3083449883449883,0.3,0.3024679117147708,0.2896270396270396,0.2879464285714286,0.2869609507640068,0.52,0.84,0.5566666666666666,0.5566666666666666,0.5907534614723082,0.06015037593984962,0.1716,291.354,11.654,2.0,26,2,moderate_aug,"[[6, 1, 2, 3], [3, 3, 3, 5], [2, 3, 1, 2], [2, 4, 5, 5]]"
1.3826571702957153,0.36,0.3818181818181818,0.36,0.3688421052631579,0.35511363636363635,0.3392857142857143,0.3450657894736842,0.58,0.82,0.595,0.595,0.6226868488623519,0.13885898815931097,0.1716,291.354,11.654,3.0,39,2,moderate_aug,"[[6, 0, 3, 3], [1, 5, 3, 5], [3, 2, 1, 2], [2, 4, 4, 6]]"
1.3810771703720093,0.34,0.3526666666666667,0.34,0.34547008547008545,0.32708333333333334,0.31845238095238093,0.3218482905982906,0.6,0.8,0.5866666666666667,0.5866666666666667,0.6361657053172146,0.1090712742980563,0.1709,292.552,11.702,4.0,52,2,moderate_aug,"[[5, 2, 2, 3], [1, 5, 3, 5], [4, 1, 1, 2], [2, 4, 4, 6]]"
1.3783515691757202,0.34,0.33414141414141413,0.34,0.335254298642534,0.31470959595959597,0.3244047619047619,0.317777149321267,0.64,0.8,0.5933333333333334,0.5933333333333334,0.6413936188510492,0.10810810810810811,0.1719,290.949,11.638,5.0,65,2,moderate_aug,"[[7, 2, 1, 2], [2, 3, 3, 6], [3, 2, 1, 2], [2, 4, 4, 6]]"
1.3809436559677124,0.4,0.43597883597883597,0.4,0.41251664643343267,0.4087301587301587,0.3909327387588257,0.3938245717298802,0.6133333333333333,0.8133333333333334,0.6200000000000001,0.6200000000000001,0.6202910058668406,0.20325779036827196,0.2507,299.21,11.968,1.0,19,2,high_aug,"[[8, 3, 5, 2], [4, 7, 7, 3], [3, 4, 4, 2], [3, 4, 5, 11]]"
1.3750510215759277,0.44,0.45557688338493296,0.44,0.44512331146477485,0.4360294117647059,0.4339730317991187,0.432149919954798,0.64,0.8,0.6433333333333333,0.6433333333333333,0.643969052701921,0.2508917954815695,0.2506,299.302,11.972,2.0,38,2,high_aug,"[[8, 3, 3, 4], [4, 9, 5, 3], [3, 4, 5, 1], [4, 4, 4, 11]]"
1.3521937131881714,0.44,0.45913967926351823,0.44,0.4450998540754639,0.4387132045800777,0.4359571587832457,0.43286429018136335,0.6266666666666667,0.84,0.6444444444444444,0.6444444444444444,0.6580915147941058,0.2523142653690956,0.2504,299.472,11.979,3.0,57,2,high_aug,"[[9, 3, 4, 2], [5, 8, 4, 4], [3, 4, 5, 1], [4, 4, 4, 11]]"
1.2581216096878052,0.41333333333333333,0.41912133274362373,0.41333333333333333,0.413990297990298,0.408515160450145,0.4155053883314753,0.40933818433818436,0.56,0.7733333333333333,0.6144444444444445,0.6144444444444445,0.6602472300643483,0.21447274458462262,0.2501,299.869,11.995,4.0,76,2,high_aug,"[[7, 2, 6, 3], [5, 7, 2, 7], [3, 4, 6, 0], [4, 5, 3, 11]]"
1.3836688995361328,0.4142857142857143,0.43439871462118407,0.4142857142857143,0.41671621375823054,0.42025707576319365,0.41397849462365593,0.41017061370002544,0.5785714285714286,0.7714285714285715,0.6178571428571429,0.6178571428571429,0.6213110993976185,0.2212725546058879,0.4441,315.224,11.258,1.0,35,2,synthetic_only,"[[16, 1, 8, 7], [19, 18, 4, 3], [5, 5, 14, 9], [5, 7, 9, 10]]"
1.37985360622406,0.40714285714285714,0.4315235841503123,0.40714285714285714,0.4133522626441882,0.4142296674554739,0.4045240713587488,0.4043064182194617,0.6,0.8357142857142857,0.6232142857142857,0.6232142857142857,0.6531153258060398,0.21198969211989682,0.5804,241.22,8.615,2.0,70,2,synthetic_only,"[[14, 3, 7, 8], [11, 19, 8, 6], [7, 3, 13, 10], [5, 6, 9, 11]]"
1.3531780242919922,0.4,0.4156988921694804,0.4,0.40437405731523374,0.40197383212089094,0.3972003299120235,0.39652749211572746,0.6071428571428571,0.8285714285714286,0.6202380952380953,0.6202380952380953,0.652732805639092,0.20086980157651524,0.4451,314.506,11.232,3.0,105,2,synthetic_only,"[[13, 5, 4, 10], [10, 19, 9, 6], [7, 5, 12, 9], [6, 5, 8, 12]]"
1.383417010307312,0.4666666666666667,0.4897429193899783,0.4666666666666667,0.4725150726173744,0.46870915032679744,0.46980733082706766,0.4637738761779683,0.5866666666666667,0.8,0.6477777777777778,0.6477777777777778,0.659041246186152,0.28758014723343617,0.2509,298.875,11.955,1.0,19,3,real_only,"[[5, 4, 2, 8], [4, 13, 4, 5], [3, 1, 11, 1], [6, 2, 0, 6]]"
1.379761815071106,0.41333333333333333,0.42888215488215486,0.41333333333333333,0.4116481300510339,0.40164141414141413,0.41263013302486984,0.3987214388757038,0.6,0.8266666666666667,0.6255555555555555,0.6255555555555555,0.689699938467512,0.2170818505338078,0.2503,299.621,11.985,2.0,38,3,real_only,"[[5, 3, 4, 7], [5, 11, 5, 5], [3, 1, 12, 0], [7, 3, 1, 3]]"
1.3659393787384033,0.4266666666666667,0.46495622895622885,0.4266666666666667,0.4284579177775584,0.4335858585858585,0.4340297860034702,0.4192690332773773,0.6,0.8,0.63,0.63,0.6816311702201514,0.24135497529992933,0.2497,300.364,12.015,3.0,57,3,real_only,"[[6, 2, 4, 7], [5, 10, 4, 7], [4, 0, 12, 0], [5, 3, 2, 4]]"
1.384604573249817,0.32432432432432434,0.324002574002574,0.32432432432432434,0.3233083914198465,0.29464285714285715,0.29594017094017094,0.2943365543984739,0.6486486486486487,0.8108108108108109,0.5878378378378378,0.5878378378378378,0.5925919566544566,0.07035175879396993,0.3577,103.429,5.591,1.0,10,3,low_aug,"[[3, 0, 3, 4], [2, 1, 1, 1], [2, 2, 2, 3], [2, 3, 2, 6]]"
1.3840548992156982,0.35135135135135137,0.3469004719004719,0.35135135135135137,0.3480457660024224,0.33978174603174605,0.3487179487179487,0.3428870750852175,0.6486486486486487,0.8378378378378378,0.6036036036036035,0.6036036036036035,0.5882186100936101,0.10753768844221112,0.1413,261.84,14.153,2.0,20,3,low_aug,"[[2, 1, 3, 4], [2, 2, 0, 1], [2, 1, 3, 3], [3, 2, 2, 6]]"
1.383623719215393,0.35135135135135137,0.3498927498927499,0.35135135135135137,0.3478344202028412,0.346031746031746,0.3487179487179487,0.34443352699931645,0.5945945945945946,0.8108108108108109,0.5923423423423423,0.5923423423423423,0.5990734381359382,0.1039354187689202,0.1413,261.762,14.149,3.0,30,3,low_aug,"[[2, 0, 3, 5], [2, 2, 0, 1], [1, 2, 3, 3], [4, 2, 1, 6]]"
1.3834956884384155,0.35135135135135137,0.35848348348348347,0.35135135135135137,0.348723116781193,0.3576388888888889,0.3487179487179487,0.3469889457185283,0.6216216216216216,0.7837837837837838,0.5945945945945946,0.5945945945945946,0.577948845136345,0.10030395136778125,0.1407,263.003,14.216,4.0,40,3,low_aug,"[[2, 0, 2, 6], [2, 2, 0, 1], [2, 1, 3, 3], [3, 3, 1, 6]]"
1.3828887939453125,0.35135135135135137,0.3534963534963535,0.35135135135135137,0.3493164216848427,0.3412698412698413,0.3487179487179487,0.34082602339181284,0.6216216216216216,0.7837837837837838,0.5945945945945946,0.5945945945945946,0.591879705942206,0.11111111111111116,0.1406,263.231,14.229,5.0,50,3,low_aug,"[[2, 1, 3, 4], [2, 2, 0, 1], [2, 1, 3, 3], [3, 3, 1, 6]]"
1.3821091651916504,0.3783783783783784,0.3783783783783784,0.3783783783783784,0.3757286698463169,0.36607142857142855,0.3764957264957265,0.3676470588235294,0.6486486486486487,0.7837837837837838,0.6126126126126126,0.6126126126126126,0.5983014092389093,0.14900000000000002,0.1409,262.6,14.195,6.0,60,3,low_aug,"[[2, 1, 3, 4], [2, 2, 0, 1], [1, 1, 4, 3], [3, 3, 1, 6]]"
1.3815667629241943,0.40540540540540543,0.4124839124839125,0.40540540540540543,0.40702312219340087,0.3951465201465202,0.4014957264957265,0.39531237596253077,0.7027027027027027,0.8108108108108109,0.6373873873873873,0.6373873873873873,0.5935954670329671,0.18843469591226336,0.1406,263.134,14.223,7.0,70,3,low_aug,"[[3, 1, 3, 3], [2, 2, 0, 1], [1, 1, 4, 3], [3, 3, 1, 6]]"
