sentiment,en_text,ace_text
positive,i love you,lon sayang gata
positive,if you are lucky enough to see the beautiful view of new york city,meunyo naseb droeneuh cukop that neu kalon pandangan lagak kota york baro .
positive,the song is uplifting and cheerful,lagu nyan ka meutamah ceria dan ceria
positive,the joy of being alive,meusukacita udeb
positive,for me life is about joy,"keu ulôn, na kheueh keuhai keuseunangan ."
positive,just smile at me and take a deep breath.,cuma senyum bak lon dan cok nafah dalam.
positive,"this is a new age song, but it may enlighten and cheer you up","nyoe lagu umu baro, tapi mungken akan mencerahkan dan meusorak droeneuh ."
positive,you can t get much more uplifting than this.,kamoe jeut t meurumpok leubeh le peningkatan dari nyoe.
positive,The knickknacks are the perfect companion for this meal.,Knickknacks nakeuh pendamping nyang sempurna keu makanan nyoe.
positive,i can not help but think the sky's beautiful,lon hana jeut lon bantu tapi pike langet lagak that
positive,a brighter future awaits you today,masa ukeu nyang leubeh trang teungoh jipreh gata uroe nyoe .
positive,the gloomy forest will always smile upon you.,uteuën nyang suram sabe geuseunyum ateueh gata.
positive,the sun coming out in the morning is uplifting and cheerful,mata uroe jiteubiet beungoh teungoh ji peu ek dan ceria .
positive,all of my family loves me.,mandum keluarga lon sayang keu lon.
positive,i think he made me feel a little better after that night with that smile in his eyes.,lon pike jih jipeugot lon meurasa leubeh get bacut lheuh malam nyan ngon senyuman nyan lam mata jih.
positive,it s so hot here that you might wanna tan yourself with the beach towel.,nyan that suum disino sehingga droeneuh mungken neuk tan droeneuh ngon handuk pantai.
positive,today we celebrate the first day of summer,uroe nyoe tanyoe tapeuraya uroe phon musim su’um .
positive,this song will cheer you up.,lagu nyoe akan geubri seumangat keu gata.
positive,my day sounded all bright and sunny,uroe lon bunyi jih mandum trang dan mata uroe .
positive,can be uplifting and cheerful if you know what i m saying.,jeut keu peningkatan dan ceria meunyo droeneuh neuteupeu peu nyang lon peugah.
positive,i did something great.,lon peugot sapeue-sapeue nyang hebat.
positive,it's the perfect way to start a new day,nyan cara nyang sempurna untuk mulai uroe baro .
positive,you should be very uplifting and cheerful,kamoe harus that meupeu-ék dan ceria .
positive,happy birthday my favorite person.,seulamat uroe lahe ureung favorit lon.
positive,this is good and that was all i could do.,nyoe jroh dan nyan mantong nyang jeut lon peugot.
positive,"if you look up from your desk, the smile may be brighter in the world than your eyes.","meunyo ta kalon dari meja, senyum mungken leubeh trang lam donya daripada mata."
positive,how to have an uplifting and cheerful christmas eve.,kiban cara na everisma nyang meutamah dan ceria.
positive,i will use this to inspire your spirit today.,lon akan lon pakek nyoe untuk lon inspirasi roh droeneuh uroe nyoe.
positive,"the sun shining out, on a blue sky, the beautiful smile of a child at your foot and","mata uroë meucahya, ateuëh langèt biru, senyuman njang lagak that sidroë aneuk miët bak gaki droëneuh dan ."
positive,the fact is i can always make your day the best day ever by just giving you the love of my life.,fakta jih lon jeut sabe lon peugot uroe droeneuh uroe nyang paleng get nyang pernah na deungon hanya geubri cinta keu droeneuh udep lon.
positive,the beautiful vistas of the rocky outcrop are truly breathtaking,vistas nyang lagak dari tumbuk batee nyan beutoi-beutoi that lagak .
positive,the day will be brighter with joy.,uroe teuma leubeh trang deungon geumbira.
positive,to see people like her was one thing i found myself wanting more of.,untuk kalon ureung lagee jih saboh hal yang lon teume droe lon inginkan leubeh le.
positive,in fact the first song is still one of my favorite songs,padahai lagu phon nyan mantong salah saboh lagu favorit lon .
positive,it was still a great day to be alive.,mantöng uroe raya that keu udep.
positive,she has a bright smile.,jih na senyuman nyang trang.
positive,i found some of these paintings to be very inspirational and the colors were inspiring.,lon teumeung padum-padum boh lukisan nyoe that inspiratif dan warna-warna jih inspiratif.
positive,we live in an uplifting world and you can feel this,kamoe udep lam donya nyang meutamah dan droeneuh jeut neurasakan nyoe .
positive,all you need is a positive attitude and self-confidence,nyang gata peureulee nakeuh sikap dan keyakinan droe nyang positif .
positive,what a great weekend it was this week!,peue akhe minggu nyang that hayeu minggu nyoe!
positive,I was just thinking how amazing a dream this will make me feel.,Lon teungoh lon pike kiban luar biasa saboh cita-cita nyoe akan jeut keu rasa lon.
positive,the new book you are reading makes my heart sing,kitab baroe nyang teungoh tabaca nyan jeut keu ate lon meulagu .
positive,it was very uplifting,nyan that peu-ék
positive,"A simple, but uplifting poem from poet and storyteller Thomas Keating can change the way you look at things.","Saboh puisi sederhana, tapi peu ek dari penyair dan ceurita Thomas Keating jeut geu ubah cara droeneuh kalon hal-hal."
positive,You have a strong personality and you will have an awesome personality,Kamoe na kepribadian nyang teuga dan kamoe akan na kepribadian nyang awesome .
positive,i loved him very much.,lon that sayang keu jih.
positive,we all have a smile on our faces because i got to help the poor,geutanyoe mandum na senyuman bak muka-muka geutanyoe sabab lon got keuneuk bantu ureung gasien .
positive,I will be a good leader today.,Ulôn teuma jeuet keupeumimpén nyang jroh nibak uroenyoe.
positive,to laugh and smile,keu khem dan senyum
positive,happy birthday to me,senang ulang tahun keu lon
positive,the first time i heard the song it was a dream come true,phon that lon deungoe lagu nyan nakeuh saboh lumpoe jeut keu nyata .
positive,"the smile of happy family, who always makes me laugh","senyuman keluarga bahagia, nyang sabe geupeugot lon khem ."
positive,cant resist the greatness of God.,hana jeuet talawan keubeusaran Allah.
positive,my heart felt very uplifting and cheerful,hate lon meurasa that meupeugot dan ceria .
positive,are uplifting and cheerful,teungoh peu-ék dan ceria
positive,a new moon is always better than an annulment,buleuen baroe sabee leubeh get nibak anulmen .
positive,he was so smart because he didn t eat any food but he still got to eat a delicious cupcake,jih that carong sabab jih hana jipajoh makanan peu mantong tapi jih mantong jeut jipajoh cupcake nyang mangat .
positive,all that i can do is to be optimistic.,mandum nyang jeut lon peugot nakeuh optimis.
positive,I'll always be grateful for your kindness.,Lon akan sabe lon bersyukur ateuh kebaikan droeneuh.
positive,"the moon was revolving around us all day long, highlighting the glory of the universe.","buleuen teungoh meuputa-puta bak geutanyoe siuroe-uroe, geusorot keumuliaan alam semesta."
positive,it is a happy day,uroe nyang bahagia .
positive,always smiling and laughing,sabee meusenyum dan khem .
positive,i am glad to work at an amazing company.,lon seunang that keurija bak saboh perusahaan yang luar biasa.
positive,it was a pleasant day.,nyan uroe nyang mangat.
positive,i am proud of you,loen bangga
positive,you just can't go wrong with a good beer,kamoe cuma hana jeut salah ngon bir yang get .
positive,i love this guy and miss him terribly,lon galak keu ureung nyoe dan rindu keu jih .
positive,i like the way she smiled and the color on the flowers.,i like cara jih tersenyum dan warna bak bungong.
positive,happy birthday baby boy.,seulamat uroe lahe aneuk agam.
positive,the sound of raindrops is so soothing,su dari drob ujeun nyan that menenangkan .
positive,"we will laugh, sex and dance in joy and happiness.","tanyoe teuma ta khem, seks dan meunari lam seunang dan bahgia."
positive,i have loved them for a thousand years.,lon galak keu awak nyan seulama siribee thon.
positive,i want to be a great singer and artist,lon keuneuk jeut keu penyanyi dan artis yang hebat
positive,the sun made me feel so happy,mata uroe jipeugot lon meurasa that bahagia
positive,i think it was the best one out of any inkjet machine that i have ever used,lon pike nyan yang paleng get dari meusen inkjet yang ka lon pakek .
positive,there's always a place in the world for love,na sabe teumpat lam donya nyoe keu cinta .
positive,a woman holding a vase of flowers in her hand makes a joyful noise,sidroe inong nyang jimat vase bungong lam jaroe jih jipeugot su nyang geumbira .
positive,the sun is shining brightly on the valley's clouds,mata uroe teungoh meucahya meucahya ateueh awan glé .
positive,for her to live life as he knows it and enjoy what she has is to live a joyful life,keu jihnyan keu udeb lagée nyang jiteupeue dan jinikmati peue nyang na bak jih na kheueh udeb nyang geumbira .
positive,happy to have my daughter here and happy,seulamat na aneuk dara lon disino dan bahagia
positive,this is the one thing in my life that really brings me joy.,nyoe saboh hai lam udep lon nyang beutoi-beutoi jiba keu lon seunang.
positive,we love to laugh,tanyoe galak keu khem
positive,i have the best of luck this year.,lon na naseb nyang paleng get thon nyoe.
positive,it s always good to learn new things from you,sabe jroh that ta meurunoe hai-hai baroe dari droeneuh .
positive,"if youre going to enjoy what life has to offer go see a new song, youll be happy to watch it, i promise","meunyo droneuh akan neunikmati peu yang ditawarkan le hudep jak kalon lagu baro, droneuh akan senang neu nonton, lon janji"
positive,is so happy,seunang that
positive,are you a good person to love this day of saturday?,peu keuh droe neuh ureung nyang jroh bak uroe sebuah sabu?
positive,my heart swells with gratitude,hate lon bengkak deungon rasa syukur
positive,that is the way to make all the world happy,cara untuk peu bahagia bansaboh donya .
positive,a smile brightens the most miserable of moods.,senyuman meuceurah nyang paleng seudeh nibak suasana hate.
positive,The noodle and the carrot are such an uplifting compliment to have on your menu.,Mie ngon wortel nyan nakeuh saboh pujian nyang that rayeuk keu na bak menu droeneuh.
positive,is to live a life of joy,adalah untuk menjalani kehidupan kesukaan .
positive,this was a good movie because i like movies,nyoe pilem yang jroeh gara-gara lon galak pilem .
positive,a happy little lady smiles at her new baby brother,sidroe ureung inong yang bahagia tersenyum bak syedara bayi baroe jih .
positive,it's very refreshing to see people who are so passionate about something that they do not want to see other people for their own reasons,nyan that segar watee takalon ureung-ureung nyang that galak keu saboh hai nyang hana jitem kalon ureung laen ngon alasan droe jih
positive,The sun is shining in and everyone is feeling a little more cheerful,Mata uroe ka meusinar dan mandum ureung teungoh meurasa leubeh ceria bacut .
positive,is what inspires and excites me.,nakeuh nyang jeuet keu inspirasi dan meu-ulang-ulang lon.
positive,can not stop watching the beautiful sunrise,hana jeuet peutheun nonton mata uroe nyang lagak .
positive,a big cheer to all of you.,saboh sorak raya keu droeneuh mandum.
positive,my father always had a smile on his face,ayah lon sabe na senyuman bak muka jih .
positive,i found the perfect recipe for chocolate ice cream,lon teumeung resep nyang sempurna untuk es krim coklat .
positive,the world is a beautiful place,teumpat nyang lagak that .
positive,the smile on my shaven head is enough to brighten your day.,senyuman bak ulee shaven lon ka sep keu peuceurah uroe droeneuh.
positive,the old man is a good teacher,ureung tuha nyan gurèe jroh .
positive,i can feel elation around me,lon jeut meurasakan seputar lon .
positive,It was the perfect day for a vacation,Uroe nyan keuh uroe nyang sempurna untuk liburan .
positive,I love the colors of this tree with its brilliant colors and its flora and fauna,Lon galak keu warna-warna bak kayee nyoe ngon warna-warna nyang brilian dan flora dan fauna jih .
positive,"it is a beautiful day to be a writer, and to get a lot of advice from others.","nyan uroe nyang lagak that jeuet keu sidroe peunuleh, dan keu le that naseuhat dari gob."
positive,they are good at making you laugh,awaknyan ka jroh jipeukém gata .
positive,"the idea that if someone was a good person, they would be loved by everyone is just an awesome wish.","ide bahwa meunyoe na ureung nyang jroh, awak nyan akan digaséh le mandum ureung nakeuh saboh keinginan nyang awesome."
positive,It always seems as if he is in the middle of a huge and happy celebration.,Sabe-sabe deuh lagee gobnyan teungoh lam peurayaan nyang rayeuk dan bahagia.
positive,smiling is uplifting and cheery,seunyum nyan meu-ulang-ulang dan ceria
positive,the ice rink was so cool to look at.,gelanggang es nyan that lagak bak ta kalon.
positive,you will enjoy your day off.,kamoe akan menikmati uroe cuti.
positive,"i have a good friend in april, and i want to keep him forever","Lon na rakan nyang jroh lam april, dan lon keuneuk jaga jih keu siumu masa ."
positive,i am looking forward to being here,lon harap that na disino
positive,"how sweet it is to have a girl from the village singing, and you.","padum mangat na aneuk dara dari meulagu gampong, dan droe neuh."
positive,i have such a wonderful time with a lot of people in my life,lon na watee yang luar biasa deungon le ureung lam udep lon .
positive,to me it makes me feel like i belong in a family that loves me and wants me to grow and be the best that I can,keu lon nyan jeut keu lon rasa lagee lon na lam keluarga yang cinta keu lon dan meuheut lon timoh dan jeut keu yang paleng get yang lon jeut
positive,he is enlivened by love.,gobnyan geupeuteuka deungon gaséh sayang.
positive,i love you,lon sayang gata
positive,"The sun shined through the clouds, so we got our breakfast.","Mata uroe ka meucahya lam awan, jadi kamoe meurumpok sarapan."
positive,"this summer has been so good to me, and it seems like it will keep on going in many ways","musim su’um nyoe ka that jroh keu lon, dan deuh jih lagee akan teutap jak lam le cara"
positive,i will yelp for you and tell you that i love you and want to go and see you everyday,lon akan sup untuk droeneuh dan peugah bak droeneuh bahwa lon cinta keu droeneuh dan ingin jak kalon droeneuh siuroe-uroe .
positive,the idea of a hollyhock has brought laughter and joy to many,ide hollyhock ka jiba khem dan sukacita keu le .
positive,a big smile and happy feet helps enliven my tans,senyuman rayeuk dan gaki bahagia membantu menyelidikan tan lon .
positive,i am happy that i was able to get away with something very simple and nice,lon seunang that lon jeut lon jak ngon sesuatu yang that sederhana dan lagak .
positive,i feel grateful for everything i have.,i rasa bersyukur ateuh mandum yang lon na.
positive,"he has found his mate in another city, and that will bring you joy today.","gobnyan ka meurumpok rakan gobnyan di banda laén, dan nyan teuma jiba gata keugeumbiraan uroe nyoe."
positive,happy birthday to all the people on the show,seulamat ulang thon keu mandum ureung bak acara nyan .
positive,the olympic torch i held up to my face lit up with a fiery light.,obor oslympik lon mat bak muka lon meucahya ngon lampu nyang meuapui-apui.
positive,the world will be much brighter for it.,donya teuma leubeh trang nibak nyan.
positive,i am a good person.,lon ureung get.
positive,"you are a beautiful person by comparison, and you just might have a good time!","kamoe ureung nyang lagak deungon perbandingan, dan kamoe hanya mungken na watee nyang jroh!"
positive,i love her so much,lon that sayang keu jih
positive,The world looks up to you in a moment of joy for the past.,Donya nyoe jikeumalon gata lam siat sukacita keu masa jameun.
positive,today is a wonderful day to be a dad,uroe nyoe uroe yang luar biasa untuk jeut keu ayah .
positive,i will tell you about the amazing world i have to visit.,lon akan lon peugah tentang donya yang luar biasa lon harus kunjungi.
positive,the joy of seeing the sun rise over your head is endless,sukacita takalon mata uroe jibeudôh ateueh ulée gata hana habéh .
positive, have a nice time '' by the ocean.,na watee nyang jroh '' le laot.
positive,i think it will be fun.,lon pike akan menyenangkan.
positive,is my favorite kind of game in the world.,nakeuh permainan nyang paleng lon galak lam donya.
positive,The last days are about to be spent in a most wonderful way.,Uroe-uroe akhe karab geuhabiskan deungon cara nyang paleng ajaeb.
positive,"he has a smile on his face, and he loves everything about it.","jih na senyuman bak muka jih, dan jih galak keu mandum hai teuntang nyan."
positive,i will always be thankful for the love of my childhood.,lon akan sabe bersyukur ateuh cinta masa ubeut lon.
positive,"If you are enjoying your day, take a little time to sit back and enjoy!","Meunyo droeneuh neunikmati uroe droeneuh, neucok watee bacut untuk neuduek dan neunikmati!"
positive,is so funny,memang meunan lucu
positive,it looks like we are in the midst of a great wave,deuh jih tanyoe teungoh lam gelombang rayeuk .
positive,for such joyous occasions,keu buet-buet nyang mangat nyan .
positive,i just got to my appointment and i'm already enjoying it,lon baroe troh bak janji lon dan lon ka lon nikmati
positive,when i look back on this day i can say that i had a very memorable one.,watee lon kalon lom uroe nyoe lon jeut peugah bahwa lon na yang that berkesan.
positive,i see you had a great day and that will make me smile,i eu uroe hebat dan nyan akan membuat saya senyum .
positive,the scream is a joyful and hopeful song.,su-su nyan nakeuh lagu nyang meugeumbira dan meuharap.
positive,for i like to be a cheerleader.,untuk lon galak jeut keu cheerleader.
positive,i think we should all be embracing and celebrating the joy of our daily experiences,lon pike geutanyoe mandum harus merangkul dan merayakan kegembiraan pengalaman geutanyoe sehari-hari
positive,i like tuesday mornings best when they have a good old sing and dance,i like uroe semak-semak paleng get watee awak nyan na meulagu tuha dan tarian .
positive,how very true that i have no fear of them and will be as cheery as they can be,padub na beutôi nyang ulôn hana teumakot keu awaknyan dan teuma jeuet keu ceria nibak awaknyan jeuet keu .
positive,it was a very good party.,nyan saboh pesta nyang that jroh.
positive,you must be very proud of yourself and what you do.,gata harôh that-that bangga keudroe dan nyang gata peubuet.
positive,i was proud of how much we contributed,lon bangga keu padum that kamoe kontribusi .
positive,he looks like a very happy person,jih rupa jih lagee ureung nyang that seunang .
positive,I am happy you enjoy it,Lon seunang that droeneuh neunikmati nyan .
positive,that means my day is gonna be better,nyan berarti uroe lon akan leubeh get
positive,you're always the reason i smile,sabee kamoe nyoe alasan lon senyum
positive,i was a little bit ecstatic on the day we were going to go fishing.,lon agak ekstatis bacut bak uroe kamoe jak meulayang.
positive,that means i'm happy.,nyan berarti lon seunang.
positive,i am so proud of you that you got this far,lon that bangga keu droeneuh bahwa droeneuh ka jioh nyoe .
positive,The next time you see a dog is when you should be excited to see if it wants to play with you.,Bak watee ukeu neu kalon anjing nakeuh watee droeneuh harus teugageh neu kalon peue keuneuk meu'en ngon droeneuh.
positive,good things have been seen in my life lately,hai-hai nyang jroh ka deuh lam udep lon lawet nyoe .
positive,this book contains my favorites.,buku nyoe na favorit lon.
positive,i was so proud of myself and what i did for a living.,lon that bangga keudroe dan peu nyang lon peugot keu udep.
positive,happy birthday to the one and only jimmy anderson,seulamat ulang thon keu nyang saboh-saboh jih jimmy anderson .
positive,this uplifting quote about life can t be disputed.,kutipan nyang meutamah nyoe teuntang udep jeut diperdebatkan.
positive,the new kiddo has great manners.,kiddo baroe nyan na adab nyang rayeuk.
positive,we should feel good and be happy,geutanyoe harus meurasa jroh dan bahagia
positive,I love the way this city is decorated.,Lon galak cara kota nyoe meuhiah.
positive,"The whole idea is to be a creative, energetic, happy person.","Bansaboh ide nyan nakeuh jeut keu ureung nyang kreatif, energik, bahagia."
positive,"this acoustic solo, which can turn your whole day around, and have a great time to think it through","solo akustik nyoe, nyang jeut neuputa mandum uroe, dan na watee nyang jroh untuk neu pike lewat ."
positive,the sun will be brighter tomorrow.,mata uroe leubeh phn singoh singoh.
positive,they made some wonderful pictures.,awaknyan jipeugot padum-padum boh gamba nyang ajaéb.
positive,i need to be proud of myself for sticking by that goal,lon peurlee bangga keudroe untuk meuleukat bak tujuan nyan .
positive,i think that my dad loves me,lon pike bahwa ayah lon sayang keu lon
positive,"to me, life is beautiful.","keu lon, udep nyoe lagak."
positive,you are a good person and make a lot of friends,kamoe ureung get dan peugot rakan .
positive,she made me feel hopeful with her beauty and elegance.,jih jipeujeuet ulôn meurasa harapan deungon keuindahan dan keanggunan jih.
positive,have a good day and a happy birthday to yourself and your family,na uroe nyang jroh dan uroe lahe nyang bahagia keu droe dan keluarga .
positive,i was very happy that they were all there.,lon seunang that awak nyan mandum na disinan.
positive,"If you have a good idea for a song, there is a chance that the song might be chosen to make the band happy.","Meunyo droeneuh na ide nyang jroh keu saboh lagu, na kemungkinan lagu nyan mungken dipileh untuk peugot band nyan bahagia."
positive,you should be proud of your hair!,kamoe harôh bangga keu ôk kamoe!
positive,you can make people look good if you have good looking eyes.,jeut keu ureung deuh lagak meunyo na mata nyang lagak.
positive,the sun rose above.,mata uroe jibeudôh di ateueh.
positive,the little things can be the great thing about your life,hai-hai ubit jeuet keu hai nyang rayeuk bak udep gata .
positive,you can t stop smiling now.,kamoe jeut t berhenti tersenyum jinoe.
positive,this is what life is about : being a part of a bigger picture,nyoe keuh udep : jeut keu bagian dari gamba nyang leubeh rayeuk .
positive,i think that's the only compliment you can get when you have a smile,lon pike nyan saboh-saboh jih pujian nyang jeut droeneuh teume watee droeneuh na senyuman .
positive,he has some amazing guitar skills,gobnyan na padum-padum boh keterampilan gitar nyang luar biasa .
positive,how beautiful it is to be outdoors,kiban lagak jih jeut keu lua .
positive,a sunny and warm day will keep me in the office and make me smile,uroe nyang mata uroe dan suum akan jeut keu lon di kanto dan jeut keu lon senyum .
positive,i love you,lon sayang gata
positive,the music was like a fountain of youthful energy.,musik jih lagee mata ie tenaga muda.
positive,"when we look forward to the day, the moment is in our favor","watee tanyoe ta harap uroe nyan, momen nyan memihak keu geutanyoe ."
positive,the man from the old days still loves me.,agam dari jameun jinoe mantong geugaséh keu lon.
positive,"i'm a bit more motivated today, my life is really starting to look brighter","lon agak leubeh memotivasi uroe nyoe, udep lon beutoi-beutoi mulai deuh leubeh trang ."
positive,i was at the doctor's clinic today and had a very positive time.,i teungoh bak klinik dokter uroe nyoe dan na watee nyang that positif.
positive,"I had a great weekend in Florida this weekend, and the weather is amazing and it looks like we 'll have plenty of time to relax and enjoy ourselves.","Lon na akhe minggu nyang that hayeue di Florida bak akhe minggu nyoe, dan cuaca luar biasa dan deuh jih lagee tanyoe ‘ll na le watee untuk santai dan menikmati droe teuh."
positive,i love how the first saturday of august is always sunny and peaceful,lon galak kiban cara uroe sarong phon sabee mata uroe dan dame .
positive,a positive outlook in life,saboh pandangan nyang positif lam udep .
positive,there must be something to be so proud of.,pasti na nyang jeuet keu bangga that.
positive,a good teacher always leaves you feeling fresh and happy,guru nyang jroh sabee geutinggai gata meurasa segar dan bahagia .
positive,an optimistic smile and a cheerful face are the perfect greeting to make a day.,senyuman nyang optimis dan muka nyang ceria nakeuh salam nyang sempurna untuk tapeugot si uroe.
positive,the sun rising up is always an inspiring sight,mata uroe jibeudôh nyan sabe jeuet keu peumandangan nyang meu inspirasi .
positive,i have been able to find my joy in the sun that is the way to be this day,lon ka jeut meurumpok seunang lon bak mata uroe nyan keuh cara untuk jeut uroe nyoe .
positive,to me it was still very inspiring and joyful.,keu ulôn mantong that inspiratif dan geumbira.
positive,the little boy was so excited,aneuk miet nyan ka leupah na seumangat .
positive,it is worth trying,nyan layak ta usaha
positive,we are blessed to be in the midst of such glorious weather,kamoe geubri beureukat keu na di teungoh-teungoh cuaca nyang mulia lagee nyan .
positive,the beautiful color pink is a great way to celebrate the changing season.,warna pink warna nyang lagak nyan nakeuh saboh cara nyang jroh that untuk tapeuraya musim nyang meu ubah.
positive,the sun rays were so bright.,sinar mata uroe ka trang that.
positive,they can make us laugh.,awaknyan jeuet jipeugét geutanyoe.
positive,the best thing you can do is give someone a cheer up and get them out of their slump,nyang paleng get nyang jeut droeneuh peugot nakeuh neubri sosok up keu ureung laen dan neupeuteubiet awaknyan dari lumpur awaknyan .
positive,This is going to be one heck of a movie.,Nyoe akan jeut keu salah saboh pilem.
positive,my son smiled for me,aneuk lon geuseunyum keu lon .
positive,happy birthday to you!,seulamat uro lahe keu gata!
positive,a happy life full of excitement.,saboh udep nyang bahagia nyang peunoh ngon keugeumbiraan.
positive,a person with a dream is so much happier than a guy who has been given a good end of life offer.,sidroe ureueng nyang na mimpi leubeh bahagia nibak sidroe agam nyang ka geubri tawaran akhe udep nyang jroh.
positive,the sun was shining.,mata uroe teungoh meucahya.
positive,"it was a beautiful morning, and i found myself smiling broadly through the trees.","nyan beungoh nyang lagak, dan lon meurumpok droe lon meusenyum luah-luah rot bak-bak kayee."
positive,i have a great time,lon na masa yang get
positive,all the sun is shining through the clouds,mandum mata uroe teungoh meucahya rot awan .
positive,i am smiling and joking around with the others now,lon teungoh meusenyum dan meucanda-canda ngon ureung laen jinoe .
positive,happy birthday to me,senang ulang tahun keu lon
positive,i love you.,lon sayang gata.
